thermal_demand_MW,electricity_price_Euro_Per_MWh,co2_price,gas_price_Euro_Per_MWh,biomass_Euro_Per_MWh
7.34718314,42.92,60.81,28.175,20
7.18985056,45.93,60.81,28.175,20
7.24856312,55.23,60.81,28.175,20
7.07334483,56.03,60.81,28.175,20
7.13705033,58.1,60.81,28.175,20
7.12459927,76.56,60.81,28.175,20
7.15904964,88.6,60.81,28.175,20
7.11318534,105.1,60.81,28.175,20
7.02995588,96.64,60.81,28.175,20
6.71579954,89,60.81,28.175,20
6.37252851,76.97,60.81,28.175,20
6.60934343,69.84,60.81,28.175,20
6.59595895,57.86,60.81,28.175,20
6.63295002,55.79,60.81,28.175,20
6.68498478,52.59,59.82,29.391,20
6.67011159,45.77,59.82,29.391,20
6.64970956,45.11,59.82,29.391,20
6.52863996,44.78,59.82,29.391,20
6.55404601,44.92,59.82,29.391,20
6.87353346,53.41,59.82,29.391,20
7.42056212,56.82,59.82,29.391,20
7.76697534,64.68,59.82,29.391,20
7.5558381,73.44,59.82,29.391,20
7.71361145,70.74,59.82,29.391,20
7.72143439,65.5,59.82,29.391,20
7.38407453,57.45,59.82,29.391,20
7.40558128,56.47,59.82,29.391,20
7.73797957,56.49,59.82,29.391,20
7.77609263,57.79,59.82,29.391,20
7.79256437,56.15,59.82,29.391,20
7.89757904,57.3,59.82,29.391,20
7.84972154,62.69,59.82,29.391,20
7.9171314,55.42,59.82,29.391,20
7.62474937,52.97,59.82,29.391,20
7.36789271,51.11,59.82,29.391,20
7.53016613,48.36,59.82,29.391,20
7.34753023,22.56,59.82,29.391,20
7.20839083,23.49,59.82,29.391,20
7.14680719,18.39,62.27,30.235,20
7.00281746,18.46,62.27,30.235,20
6.97252429,18.5,62.27,30.235,20
7.09374958,18.58,62.27,30.235,20
7.26694869,18.96,62.27,30.235,20
7.12250387,19.39,62.27,30.235,20
7.35849521,24.75,62.27,30.235,20
7.7770523,48.77,62.27,30.235,20
7.4627372,50.43,62.27,30.235,20
7.22878516,30.1,62.27,30.235,20
7.32694509,20.41,62.27,30.235,20
7.40172149,19.12,62.27,30.235,20
7.07223549,18.54,62.27,30.235,20
7.07462186,17.77,62.27,30.235,20
7.11380267,17,62.27,30.235,20
7.17195747,16.31,62.27,30.235,20
7.71667173,16.95,62.27,30.235,20
7.75127466,16.67,62.27,30.235,20
7.94736308,10.38,62.27,30.235,20
7.65703186,3.47,62.27,30.235,20
7.54996696,0,62.27,30.235,20
7.21359883,-0.07,62.27,30.235,20
7.21575746,-0.89,62.27,30.235,20
7.13901598,-2.02,62.27,30.235,20
6.76366633,-2.07,61.09,28.99,20
6.66327499,-2.22,61.09,28.99,20
6.7354729,-2.49,61.09,28.99,20
6.78079866,-2.5,61.09,28.99,20
7.29491684,-2.07,61.09,28.99,20
7.48658845,-1.84,61.09,28.99,20
7.81900456,-0.1,61.09,28.99,20
8.2723692,3.08,61.09,28.99,20
7.81861393,3.43,61.09,28.99,20
7.79521818,4.43,61.09,28.99,20
7.63641571,3.43,61.09,28.99,20
7.66445485,2.76,61.09,28.99,20
7.26721076,3.43,61.09,28.99,20
7.37836379,2.93,61.09,28.99,20
7.42637201,3.44,61.09,28.99,20
7.28643933,4.82,61.09,28.99,20
7.33555096,12.04,61.09,28.99,20
7.01832953,30.91,61.09,28.99,20
7.10895383,35.21,61.09,28.99,20
6.91631052,14.62,61.09,28.99,20
6.86831287,16.17,61.09,28.99,20
6.7381023,15.63,61.09,28.99,20
6.53682635,11.9,61.09,28.99,20
6.17324303,7.24,61.09,28.99,20
6.47726117,7.87,60.92,29.305,20
6.42063094,8.96,60.92,29.305,20
6.15516176,9.15,60.92,29.305,20
6.16168147,10.41,60.92,29.305,20
6.18714672,11.73,60.92,29.305,20
6.13061812,13,60.92,29.305,20
6.40772201,20.27,60.92,29.305,20
6.76527789,51.76,60.92,29.305,20
6.70136293,53.23,60.92,29.305,20
6.44226767,52.09,60.92,29.305,20
6.45866713,51.07,60.92,29.305,20
6.68625431,39.64,60.92,29.305,20
6.27936565,24.53,60.92,29.305,20
6.55658298,23.32,60.92,29.305,20
6.79069574,22.9,60.92,29.305,20
6.80645994,22.99,60.92,29.305,20
7.09748689,21.03,60.92,29.305,20
7.11239608,20.75,60.92,29.305,20
7.08742724,18.77,60.92,29.305,20
6.97304612,14.54,60.92,29.305,20
6.74971483,11.08,60.92,29.305,20
6.52045468,7.43,60.92,29.305,20
6.5961635,0.8,60.92,29.305,20
6.57191856,-0.01,60.92,29.305,20
6.63247122,-1,60.92,29.305,20
6.39874958,-1.49,60.92,29.305,20
6.36832364,-1.8,60.92,29.305,20
6.52766452,-2.05,60.92,29.305,20
6.77956368,-2.03,60.92,29.305,20
7.14059985,-1.83,60.92,29.305,20
7.54110327,-0.41,60.92,29.305,20
7.72164586,-0.06,60.92,29.305,20
7.89342609,0.01,60.92,29.305,20
8.07485166,2.11,60.92,29.305,20
7.99019971,2.15,60.92,29.305,20
7.93819229,0.03,60.92,29.305,20
7.66361089,0,60.92,29.305,20
7.69368488,-0.01,60.92,29.305,20
8.05409032,-0.01,60.92,29.305,20
8.07689154,0.49,60.92,29.305,20
8.03319542,3.41,60.92,29.305,20
7.20931955,10.3,60.92,29.305,20
7.5250964,10.39,60.92,29.305,20
7.51513317,3.5,60.92,29.305,20
7.32500229,0.08,60.92,29.305,20
7.08303391,1.44,60.92,29.305,20
7.1235531,0.01,60.92,29.305,20
7.05237635,-0.01,60.92,29.305,20
7.24197077,-0.1,60.92,29.305,20
7.11053652,-0.05,60.92,29.305,20
7.20476054,-0.06,60.92,29.305,20
6.99455993,-0.04,60.92,29.305,20
7.36927731,-0.01,60.92,29.305,20
7.73775812,-0.1,60.92,29.305,20
7.68487245,0,60.92,29.305,20
7.7868738,1.05,60.92,29.305,20
7.75890846,8.87,60.92,29.305,20
7.99830433,9.83,60.92,29.305,20
7.69744296,10.87,60.92,29.305,20
8.13389689,12.81,60.92,29.305,20
8.15557453,13.82,60.92,29.305,20
7.99472428,9.62,60.92,29.305,20
8.26040571,12.99,60.92,29.305,20
8.26763961,15.72,60.92,29.305,20
8.24424408,22.1,60.92,29.305,20
8.37220514,35.25,60.92,29.305,20
8.1304528,36.88,60.92,29.305,20
8.35022028,35.3,60.92,29.305,20
7.86078712,29.05,60.92,29.305,20
7.98373577,24.52,60.92,29.305,20
7.59700033,24.44,60.92,29.305,20
7.66375753,21.24,60.92,29.305,20
7.29688117,11.78,60.68,28.34,20
7.16250356,10.65,60.68,28.34,20
7.30726778,9.67,60.68,28.34,20
7.42584438,4.99,60.68,28.34,20
7.72848327,7.01,60.68,28.34,20
7.77205967,15.03,60.68,28.34,20
7.91821019,34.2,60.68,28.34,20
8.02826173,52.65,60.68,28.34,20
7.83303601,57.27,60.68,28.34,20
7.81782758,54.45,60.68,28.34,20
7.8038881,52.15,60.68,28.34,20
7.66711373,43.79,60.68,28.34,20
7.54685069,48.02,60.68,28.34,20
7.83645153,48.54,60.68,28.34,20
7.94960685,53.98,60.68,28.34,20
8.04240025,55.79,60.68,28.34,20
8.15349415,60.65,60.68,28.34,20
8.335105,67.04,60.68,28.34,20
8.33388662,67.32,60.68,28.34,20
8.09346887,61.83,60.68,28.34,20
7.90260093,60.48,60.68,28.34,20
7.46464342,59.65,60.68,28.34,20
7.11561252,56.3,60.68,28.34,20
7.05499269,52.29,60.68,28.34,20
7.09201638,53.8,60.25,28.605,20
7.18273072,53.17,60.25,28.605,20
7.38640355,53.2,60.25,28.605,20
7.20943746,53.21,60.25,28.605,20
7.37226448,54.56,60.25,28.605,20
7.35883338,57.22,60.25,28.605,20
7.5683556,61.14,60.25,28.605,20
7.58283721,69.07,60.25,28.605,20
7.47569814,74.4,60.25,28.605,20
7.21488823,68.29,60.25,28.605,20
7.08762901,63.9,60.25,28.605,20
7.48722702,62.2,60.25,28.605,20
7.12871386,61.6,60.25,28.605,20
7.25437932,61.35,60.25,28.605,20
7.50766509,61.82,60.25,28.605,20
7.52745919,61.85,60.25,28.605,20
7.52924116,62.63,60.25,28.605,20
7.66153705,64.85,60.25,28.605,20
7.46712412,63.81,60.25,28.605,20
7.19915709,62.16,60.25,28.605,20
7.17146803,60.42,60.25,28.605,20
7.10758022,58.85,60.25,28.605,20
7.05579784,58.04,60.25,28.605,20
6.9652057,55.06,60.25,28.605,20
7.02719126,53.23,60.25,28.185,20
6.99106239,52.37,60.25,28.185,20
7.10269817,50.65,60.25,28.185,20
7.08066193,50.65,60.25,28.185,20
7.50376337,56.03,60.25,28.185,20
7.61952928,60.12,60.25,28.185,20
7.51705917,74.35,60.25,28.185,20
7.44657354,86.67,60.25,28.185,20
7.39256412,87,60.25,28.185,20
7.41843268,85.53,60.25,28.185,20
7.09388568,81.17,60.25,28.185,20
7.29744195,78.01,60.25,28.185,20
7.4192132,75.82,60.25,28.185,20
7.19438866,78.29,60.25,28.185,20
7.17260267,77.32,60.25,28.185,20
7.3234823,86.74,60.25,28.185,20
7.75214076,97.3,60.25,28.185,20
8.15762267,119.36,60.25,28.185,20
8.06665716,127.95,60.25,28.185,20
7.71915046,104.48,60.25,28.185,20
7.49887959,95.16,60.25,28.185,20
7.6078302,84.33,60.25,28.185,20
7.71217692,81.16,60.25,28.185,20
7.44496833,76.91,60.25,28.185,20
7.42208128,73.7,59.85,27.81,20
7.35010861,73.2,59.85,27.81,20
7.45314847,72.15,59.85,27.81,20
7.43208674,71.18,59.85,27.81,20
7.44446446,70.95,59.85,27.81,20
7.87288647,75.98,59.85,27.81,20
7.77807774,84.05,59.85,27.81,20
7.75495613,103.53,59.85,27.81,20
7.66890195,128.4,59.85,27.81,20
7.69047401,113.55,59.85,27.81,20
7.48500533,97.79,59.85,27.81,20
7.47068393,91.87,59.85,27.81,20
7.22678943,89.38,59.85,27.81,20
7.10672546,90.98,59.85,27.81,20
7.55361472,94.9,59.85,27.81,20
7.81068934,94.38,59.85,27.81,20
7.87803881,90.15,59.85,27.81,20
8.06334304,99.69,59.85,27.81,20
8.18355426,92.47,59.85,27.81,20
8.12412802,83.33,59.85,27.81,20
7.95904352,81.78,59.85,27.81,20
7.60103572,79.14,59.85,27.81,20
7.4959678,75.47,59.85,27.81,20
7.40287095,65.98,59.85,27.81,20
7.35175314,67.27,57.24,27.115,20
7.30820002,65.65,57.24,27.115,20
7.22322145,64.67,57.24,27.115,20
6.89324726,63.57,57.24,27.115,20
7.04973211,62.97,57.24,27.115,20
7.3558215,66.13,57.24,27.115,20
7.6526538,67.42,57.24,27.115,20
8.10788562,69.6,57.24,27.115,20
7.96697558,75.48,57.24,27.115,20
7.84463053,73.68,57.24,27.115,20
7.86939544,71.46,57.24,27.115,20
7.87762141,70.75,57.24,27.115,20
7.32672638,69.52,57.24,27.115,20
7.55737967,69.6,57.24,27.115,20
7.74983603,70.09,57.24,27.115,20
8.06583441,70.12,57.24,27.115,20
8.13605545,70.8,57.24,27.115,20
8.33208145,76.44,57.24,27.115,20
8.3255956,75.94,57.24,27.115,20
8.12366958,70.94,57.24,27.115,20
8.20005017,67.25,57.24,27.115,20
8.12253717,66.15,57.24,27.115,20
7.70601836,64.96,57.24,27.115,20
7.75986356,63.28,57.24,27.115,20
7.75523273,61.14,57.24,27.115,20
7.76020214,62.03,57.24,27.115,20
7.70813377,62.34,57.24,27.115,20
7.58987286,62.33,57.24,27.115,20
7.73171707,62.35,57.24,27.115,20
7.94870337,63.35,57.24,27.115,20
8.14692528,62.64,57.24,27.115,20
8.34128809,63.26,57.24,27.115,20
8.22120571,64.74,57.24,27.115,20
8.44921719,65.72,57.24,27.115,20
8.22071394,67.47,57.24,27.115,20
7.81211255,67.27,57.24,27.115,20
7.88940829,66.18,57.24,27.115,20
7.81959385,65.12,57.24,27.115,20
7.81652418,66.91,57.24,27.115,20
7.81865631,67.75,57.24,27.115,20
7.90794346,68.65,57.24,27.115,20
7.94852432,82.63,57.24,27.115,20
8.12004373,81.48,57.24,27.115,20
7.76646809,68.43,57.24,27.115,20
7.56912634,65.28,57.24,27.115,20
7.22521795,64.18,57.24,27.115,20
7.23851552,63.38,57.24,27.115,20
7.38084833,61.93,57.24,27.115,20
7.61552846,55.48,57.24,27.115,20
7.68366883,53.67,57.24,27.115,20
7.80937026,52.6,57.24,27.115,20
8.00021905,46.83,57.24,27.115,20
7.94234063,43.64,57.24,27.115,20
8.34627375,46.25,57.24,27.115,20
8.51202193,49.19,57.24,27.115,20
8.51480441,53.16,57.24,27.115,20
8.22641882,55.06,57.24,27.115,20
8.39892782,57.97,57.24,27.115,20
8.44882309,61.16,57.24,27.115,20
8.46881925,63.97,57.24,27.115,20
8.27049994,63.05,57.24,27.115,20
8.26016021,61.73,57.24,27.115,20
8.15092666,63.33,57.24,27.115,20
8.72901036,64.71,57.24,27.115,20
8.49693717,68.04,57.24,27.115,20
8.48708095,75.37,57.24,27.115,20
8.68265503,75.92,57.24,27.115,20
8.37952448,70.04,57.24,27.115,20
8.2724713,63.29,57.24,27.115,20
8.14023228,60.37,57.24,27.115,20
8.13419044,56.51,57.24,27.115,20
7.93043206,57.38,57.24,27.115,20
8.01783936,62.35,55.84,25.73,20
7.53810881,59.94,55.84,25.73,20
7.81187768,58.79,55.84,25.73,20
7.84525828,57.77,55.84,25.73,20
7.66409137,59.21,55.84,25.73,20
7.84049844,60.04,55.84,25.73,20
8.45174647,66.37,55.84,25.73,20
8.70630907,79.02,55.84,25.73,20
8.23559729,94.02,55.84,25.73,20
7.88696982,87.99,55.84,25.73,20
7.60942379,79.32,55.84,25.73,20
7.42309827,74.48,55.84,25.73,20
7.02754946,65.28,55.84,25.73,20
7.08604454,63.75,55.84,25.73,20
7.11347738,63.33,55.84,25.73,20
7.49411666,64.13,55.84,25.73,20
7.73850014,73.45,55.84,25.73,20
7.53482501,86.13,55.84,25.73,20
7.50848018,88.45,55.84,25.73,20
7.28779869,82.57,55.84,25.73,20
7.17106796,73.44,55.84,25.73,20
7.09844618,65.96,55.84,25.73,20
6.9506383,61.71,55.84,25.73,20
6.81651596,58.24,55.84,25.73,20
6.78813884,61.69,54.24,25.435,20
6.74104462,60.57,54.24,25.435,20
6.51148588,58.18,54.24,25.435,20
6.71526507,56.32,54.24,25.435,20
7.16896518,55.89,54.24,25.435,20
7.38651075,49.07,54.24,25.435,20
7.53434476,61.67,54.24,25.435,20
7.55395314,69.47,54.24,25.435,20
7.16928538,80.13,54.24,25.435,20
7.15396412,68.9,54.24,25.435,20
7.07687669,64.45,54.24,25.435,20
6.67897864,61.57,54.24,25.435,20
6.4198215,58.86,54.24,25.435,20
6.48547153,58.36,54.24,25.435,20
6.59224833,60.38,54.24,25.435,20
7.02996728,64.8,54.24,25.435,20
7.33057556,70.56,54.24,25.435,20
7.19161208,83.88,54.24,25.435,20
7.0296946,87.48,54.24,25.435,20
6.8074485,80.27,54.24,25.435,20
6.7097941,70.18,54.24,25.435,20
6.76850973,65.57,54.24,25.435,20
6.65193353,62.51,54.24,25.435,20
6.43910821,57.9,54.24,25.435,20
6.52380267,45.4,54.07,24.855,20
6.50704239,45.67,54.07,24.855,20
6.27839405,44.55,54.07,24.855,20
6.35601952,44.38,54.07,24.855,20
6.34359752,44.15,54.07,24.855,20
6.30888171,45.64,54.07,24.855,20
6.46541632,58.8,54.07,24.855,20
6.64026991,66.61,54.07,24.855,20
6.39256901,72.24,54.07,24.855,20
6.2976822,64.29,54.07,24.855,20
6.0907066,61.04,54.07,24.855,20
6.2610893,60.91,54.07,24.855,20
6.14114016,60.32,54.07,24.855,20
6.32718946,60.45,54.07,24.855,20
6.5008763,63.63,54.07,24.855,20
6.58052661,66,54.07,24.855,20
6.78615944,70.81,54.07,24.855,20
7.02076954,74.17,54.07,24.855,20
6.84849169,77.51,54.07,24.855,20
6.87202024,74.91,54.07,24.855,20
7.25920816,68.88,54.07,24.855,20
7.06840491,55.49,54.07,24.855,20
6.72834801,51.81,54.07,24.855,20
6.68135158,48.03,54.07,24.855,20
6.44536215,56.7,54.87,24.965,20
6.17857477,56.24,54.87,24.965,20
6.23043437,52.47,54.87,24.965,20
6.36757685,52.63,54.87,24.965,20
6.34570387,50.43,54.87,24.965,20
7.0127626,51.76,54.87,24.965,20
7.20759337,61.97,54.87,24.965,20
7.54694385,76.5,54.87,24.965,20
7.55046158,77.6,54.87,24.965,20
7.22227004,76.6,54.87,24.965,20
7.09632755,72.39,54.87,24.965,20
6.71562221,68.15,54.87,24.965,20
6.27601199,65.14,54.87,24.965,20
6.59660932,64.71,54.87,24.965,20
6.64401521,68.11,54.87,24.965,20
7.12092582,73.24,54.87,24.965,20
7.4602973,76.88,54.87,24.965,20
7.59341118,82.84,54.87,24.965,20
7.97370645,82.82,54.87,24.965,20
7.58778596,70.88,54.87,24.965,20
7.30509672,64.94,54.87,24.965,20
7.11274325,56.39,54.87,24.965,20
6.99533754,53.27,54.87,24.965,20
6.88309121,49.78,54.87,24.965,20
6.86602355,40.11,55.12,24.82,20
6.59468103,34.56,55.12,24.82,20
6.58853303,32.5,55.12,24.82,20
6.90880135,30.16,55.12,24.82,20
7.23751356,29.89,55.12,24.82,20
7.19064442,32.84,55.12,24.82,20
7.15068746,35.81,55.12,24.82,20
7.09279806,42.49,55.12,24.82,20
6.80972002,42.68,55.12,24.82,20
6.72818572,41.1,55.12,24.82,20
6.65862477,38.39,55.12,24.82,20
6.68598077,35.21,55.12,24.82,20
6.53866459,36.14,55.12,24.82,20
6.29224435,32.99,55.12,24.82,20
6.54430954,32.35,55.12,24.82,20
6.84847122,31.29,55.12,24.82,20
6.93790129,33.95,55.12,24.82,20
6.94308636,37.92,55.12,24.82,20
7.00409921,36.14,55.12,24.82,20
6.91012956,29.99,55.12,24.82,20
6.51940395,26.36,55.12,24.82,20
6.49116654,25.51,55.12,24.82,20
6.20916593,24.43,55.12,24.82,20
6.04285291,19.56,55.12,24.82,20
6.07923128,19.32,55.12,24.82,20
5.8050466,18.88,55.12,24.82,20
5.86655764,18.43,55.12,24.82,20
5.98344745,13.22,55.12,24.82,20
6.19503417,11.16,55.12,24.82,20
6.60765789,9.99,55.12,24.82,20
6.8390459,11.11,55.12,24.82,20
7.06789947,17.23,55.12,24.82,20
7.23512912,19.78,55.12,24.82,20
7.31564534,21.43,55.12,24.82,20
7.47271618,20.78,55.12,24.82,20
7.31883745,16.91,55.12,24.82,20
7.32552989,13.2,55.12,24.82,20
7.36115513,12.22,55.12,24.82,20
7.28643337,13,55.12,24.82,20
7.31567531,26.1,55.12,24.82,20
7.28575584,31.03,55.12,24.82,20
7.12701551,35.81,55.12,24.82,20
7.12747597,39.11,55.12,24.82,20
6.87438716,35.62,55.12,24.82,20
6.87086242,34.02,55.12,24.82,20
6.78874525,33.58,55.12,24.82,20
6.59717532,32.7,55.12,24.82,20
6.16901199,31.2,55.12,24.82,20
6.10276523,26.08,55.12,24.82,20
5.85916851,26.95,55.12,24.82,20
6.0783957,28.9,55.12,24.82,20
6.20397874,31.67,55.12,24.82,20
6.41100172,35.82,55.12,24.82,20
6.53382374,36.9,55.12,24.82,20
6.63969842,39.11,55.12,24.82,20
6.96033101,40.95,55.12,24.82,20
6.83598334,42.46,55.12,24.82,20
6.86647009,43.03,55.12,24.82,20
6.81703286,40.45,55.12,24.82,20
6.68210802,41,55.12,24.82,20
6.85861052,40.1,55.12,24.82,20
6.99177833,39.88,55.12,24.82,20
7.02488307,42.87,55.12,24.82,20
7.03762576,46.66,55.12,24.82,20
6.93924022,46.12,55.12,24.82,20
6.87041609,46.77,55.12,24.82,20
6.90477652,46.36,55.12,24.82,20
6.55479105,43.14,55.12,24.82,20
6.25050116,40.36,55.12,24.82,20
6.03272748,43.14,55.12,24.82,20
5.77221944,44.73,55.12,24.82,20
5.72952795,43.69,55.12,24.82,20
5.58503365,42.94,53,24.82,20
5.4911558,42.46,53,24.82,20
5.48330752,44.21,53,24.82,20
5.33262916,43.91,53,24.82,20
5.41982359,44.92,53,24.82,20
5.70531016,51.57,53,24.82,20
5.98872178,65.32,53,24.82,20
6.19002544,79.09,53,24.82,20
6.20127128,83.84,53,24.82,20
6.14740794,75.03,53,24.82,20
6.17110596,70.83,53,24.82,20
6.10429088,69.13,53,24.82,20
5.99464792,62.47,53,24.82,20
6.06325243,60.01,53,24.82,20
6.18572167,64.38,53,24.82,20
6.26208071,66.78,53,24.82,20
6.17255761,69.79,53,24.82,20
6.17530687,75.03,53,24.82,20
6.12631207,90.57,53,24.82,20
5.92041719,75.93,53,24.82,20
5.83073003,62.11,53,24.82,20
5.5213995,55.49,53,24.82,20
5.40358791,52.51,53,24.82,20
5.22907751,50.91,53,24.82,20
5.06775784,48.39,51.8,24.17,20
5.05663346,46.25,51.8,24.17,20
5.06184154,44.61,51.8,24.17,20
5.04547718,43.85,51.8,24.17,20
5.0301403,44.52,51.8,24.17,20
4.9389386,51.29,51.8,24.17,20
5.01832675,58.2,51.8,24.17,20
5.14162552,79.63,51.8,24.17,20
5.21688067,84.39,51.8,24.17,20
5.26601837,77.49,51.8,24.17,20
5.47776248,69.25,51.8,24.17,20
5.46470956,59.42,51.8,24.17,20
5.32835889,53.52,51.8,24.17,20
5.26559465,51.42,51.8,24.17,20
5.46213962,51.79,51.8,24.17,20
5.48127132,54.81,51.8,24.17,20
5.48901395,56.2,51.8,24.17,20
5.52374889,64.76,51.8,24.17,20
5.68518626,63.53,51.8,24.17,20
5.4948733,54.25,51.8,24.17,20
5.36292576,51.28,51.8,24.17,20
5.30046054,43.45,51.8,24.17,20
5.0346266,39.01,51.8,24.17,20
4.81544706,36.01,51.8,24.17,20
4.78313232,37.37,51.8,23.975,20
4.73379864,36.79,51.8,23.975,20
4.66713552,36.82,51.8,23.975,20
4.59314096,36.82,51.8,23.975,20
4.60951195,37.95,51.8,23.975,20
4.71708604,39.02,51.8,23.975,20
4.84643668,42.74,51.8,23.975,20
5.20005158,53.39,51.8,23.975,20
4.96824285,55.3,51.8,23.975,20
4.89750288,56.18,51.8,23.975,20
4.92457696,55.56,51.8,23.975,20
4.90855338,55.35,51.8,23.975,20
4.71925703,51.74,51.8,23.975,20
4.73303598,49.99,51.8,23.975,20
4.60120306,51.62,51.8,23.975,20
4.75339562,50.64,51.8,23.975,20
4.7872736,54,51.8,23.975,20
4.94822499,57.83,51.8,23.975,20
5.28388186,56.92,51.8,23.975,20
5.16989471,53.91,51.8,23.975,20
5.17730296,46.84,51.8,23.975,20
5.02043525,41.76,51.8,23.975,20
4.86195101,39.59,51.8,23.975,20
4.77968467,34.38,51.8,23.975,20
4.70278129,30.98,51.55,23.195,20
4.61583159,27.42,51.55,23.195,20
4.65648917,27.07,51.55,23.195,20
4.50204837,27.95,51.55,23.195,20
4.37404446,30.93,51.55,23.195,20
4.52983283,29.33,51.55,23.195,20
5.05397504,38.02,51.55,23.195,20
5.29193531,54.62,51.55,23.195,20
5.15803422,60.65,51.55,23.195,20
5.11448531,58.45,51.55,23.195,20
5.13625475,54.95,51.55,23.195,20
5.20849529,59.26,51.55,23.195,20
5.21110847,50.24,51.55,23.195,20
5.31071293,39.06,51.55,23.195,20
5.10487178,38.52,51.55,23.195,20
5.18412754,39.18,51.55,23.195,20
5.58627332,38.65,51.55,23.195,20
5.76050464,38.51,51.55,23.195,20
6.06890785,37.86,51.55,23.195,20
6.01975656,34.45,51.55,23.195,20
5.73251912,31.84,51.55,23.195,20
5.32271759,24.44,51.55,23.195,20
5.17222634,12.06,51.55,23.195,20
5.08057563,1.95,51.55,23.195,20
4.96500908,1.6,49.5,22.934,20
4.89423778,1.04,49.5,22.934,20
4.79160452,0.35,49.5,22.934,20
4.65421014,0,49.5,22.934,20
4.73923377,0,49.5,22.934,20
5.18894439,0,49.5,22.934,20
5.35209527,2.61,49.5,22.934,20
5.56349428,14.36,49.5,22.934,20
5.28035428,14.68,49.5,22.934,20
5.11391177,12.44,49.5,22.934,20
5.27813157,5,49.5,22.934,20
5.48500258,4.92,49.5,22.934,20
5.20926722,6.64,49.5,22.934,20
5.11834547,3.48,49.5,22.934,20
5.30034541,0.19,49.5,22.934,20
5.12992961,0.01,49.5,22.934,20
5.07446288,2.4,49.5,22.934,20
5.37720496,6,49.5,22.934,20
5.55485392,5.37,49.5,22.934,20
5.49537511,1.98,49.5,22.934,20
5.40678862,0,49.5,22.934,20
5.38955681,-0.09,49.5,22.934,20
5.33369896,-0.15,49.5,22.934,20
5.29611154,-0.98,49.5,22.934,20
5.28590183,0,49.5,22.934,20
5.1601206,0,49.5,22.934,20
5.05550899,0.01,49.5,22.934,20
5.04734294,3.42,49.5,22.934,20
5.00905303,6.45,49.5,22.934,20
5.05012236,14.18,49.5,22.934,20
4.99397576,15.32,49.5,22.934,20
5.20427611,20.7,49.5,22.934,20
5.1247472,32.56,49.5,22.934,20
4.71123187,40.96,49.5,22.934,20
4.71944463,43.56,49.5,22.934,20
4.93699054,39.84,49.5,22.934,20
4.52560188,30.09,49.5,22.934,20
4.36309263,30.45,49.5,22.934,20
4.44536714,31.04,49.5,22.934,20
4.48190858,33.81,49.5,22.934,20
4.47455822,48.52,49.5,22.934,20
4.45982002,52.75,49.5,22.934,20
4.59461008,66.14,49.5,22.934,20
4.43951225,47.61,49.5,22.934,20
4.39109878,38.52,49.5,22.934,20
4.24005201,41.21,49.5,22.934,20
3.80283227,40.06,49.5,22.934,20
3.84488215,36.58,49.5,22.934,20
3.96145867,33.35,49.5,22.934,20
3.88047424,33.51,49.5,22.934,20
3.83073688,31.74,49.5,22.934,20
3.81710601,31.27,49.5,22.934,20
3.838517,30.88,49.5,22.934,20
3.91934013,30.51,49.5,22.934,20
4.11324021,30.72,49.5,22.934,20
4.30252211,30.87,49.5,22.934,20
3.95271223,33.76,49.5,22.934,20
3.74356767,35.08,49.5,22.934,20
3.78828521,35.2,49.5,22.934,20
3.94477413,34.17,49.5,22.934,20
3.8479597,30.41,49.5,22.934,20
3.79652606,30.11,49.5,22.934,20
3.89614518,30.02,49.5,22.934,20
3.97078846,30.67,49.5,22.934,20
3.91138885,43.18,49.5,22.934,20
4.14057265,70.8,49.5,22.934,20
4.56656679,81.35,49.5,22.934,20
4.58348709,66.98,49.5,22.934,20
4.41936084,57.88,49.5,22.934,20
4.37316131,41.43,49.5,22.934,20
4.40602662,37.53,49.5,22.934,20
4.34080447,30.01,49.5,22.934,20
4.3579752,31.34,50.65,24.01,20
4.54760815,31.52,50.65,24.01,20
4.5476942,32.14,50.65,24.01,20
4.30983895,32.36,50.65,24.01,20
4.56691305,36.21,50.65,24.01,20
4.71160554,38.51,50.65,24.01,20
4.79743809,49.61,50.65,24.01,20
5.00346702,63.1,50.65,24.01,20
4.94401309,73.45,50.65,24.01,20
4.77532565,67,50.65,24.01,20
4.56171948,61.63,50.65,24.01,20
4.38578884,61.14,50.65,24.01,20
4.40023631,56.89,50.65,24.01,20
4.17047206,56.62,50.65,24.01,20
3.81338866,58.83,50.65,24.01,20
4.16420037,59.22,50.65,24.01,20
4.36370923,61.28,50.65,24.01,20
4.46941899,70.13,50.65,24.01,20
4.67627322,76.66,50.65,24.01,20
4.64479811,72.77,50.65,24.01,20
4.75124619,65.54,50.65,24.01,20
4.72567083,60.25,50.65,24.01,20
4.65057139,57.46,50.65,24.01,20
4.64863472,55.02,50.65,24.01,20
4.69509148,52.79,51.12,24.39,20
4.73233988,51.38,51.12,24.39,20
4.843498,49.15,51.12,24.39,20
4.71836923,49.68,51.12,24.39,20
4.84971299,52.3,51.12,24.39,20
5.19755486,53.94,51.12,24.39,20
5.26968185,58.86,51.12,24.39,20
5.22944224,83.74,51.12,24.39,20
5.11651389,83.94,51.12,24.39,20
4.99635174,70.62,51.12,24.39,20
4.77984169,60.42,51.12,24.39,20
4.81522168,58.02,51.12,24.39,20
4.58320149,54.83,51.12,24.39,20
